listing_id,Comment,decoded_model_output,location,cleanliness,accuracy,check-in,communication,value
45399,Great location. Exactly what is described,location:positive,1,-1,-1,-1,-1,-1
45399,"Really good location, Urbano's place is right at the centre of Toronto. Room had really nice view and Urbano was really helpful and friendly! Would totally recommend this place!","location:positive, room:positive, view:positive",1,-1,1,-1,-1,-1
45399,"First of all, that was perfect location condo. This condo is connected to college station and there are so many glossary shops and restaurants! Secondly, owner is so kind and honestly. Thank to him, I had a great experience in Toronto!!!!!","location condo:positive, owner:positive",1,-1,-1,-1,1,-1
45399,"Awesome location, especially for the price! Plenty of food and activities nearby, yet the place is very quiet, especially on the weekend, since the unit faces a large central (public) courtyard instead of a busy street. Would stay there again!","location:positive, price:positive, place:positive, street:positive",1,-1,-1,-1,-1,1
45399,"Great location, lovely host very friendly and helpful. Cleanliness could have been better, but definitely clean enough. Normally I feel the price would be better but prices were high everywhere for pride so understandable.","location:positive, host:positive, prices:negative",1,-1,-1,-1,1,0
45399,"Nice location - close to subway, shopping, restaurants etc. Sam was very flexible about the check-in time which we appreciated. He was there on time to welcome us and show us the place and got us 2 keys when we requested them. The apartment does need updating - towels were old and worn, needed a lamp by the bedside and there should be something in the description about the construction that happens right outside the window at 7am.  We realize this was out of Sam's control, but a head's up would have been nice.","location:positive, keys:negative, place:negative",0,0,-1,-1,-1,-1
45399,Amazing location. Urbano is very helpful to resolve any issues.,location:positive,1,-1,-1,-1,-1,-1
45399,Great location in the heart of downtown.,location:positive,1,-1,-1,-1,-1,-1
45399,The comforter was wet once I came to the apartment. The towels smells wild. Others were good.,"comforter:negative, towels:negative",-1,0,-1,-1,-1,-1
45399,Great location. Fantastic value.,location:positive,1,-1,-1,-1,-1,-1
45399,"The location is the best thing about this place. It is immediately close to the transit system, a grocery store, restaurants, shopping, entertainment, etc. It's in the core of the city and nothing is too far away. The queen bed was quite comfortable. It's a roomy apartment; considering that it would be considered a studio, there is a separate kitchen and a large living area which makes it feel more spacious. There is also a lot of storage and closet space. A huge window, overlooking the fountain (albeit under construction at the moment), seems to add even more space to the apartment. Definitely a good find!","location:positive, apartment:positive, kitchen:positive, living area:positive, kitchen:",1,0,1,-1,-1,-1
45399,"Really convenient place. There are subway, Tim Horton, shoppers, Metro, TTC within 2-3 minutes of walking. The host always responds within a day and everything is as expected.","place:positive, Tim Horton:positive, shoppers:positive, Metro:positive",1,1,-1,-1,1,-1
45399,"This unit covers all the basics you need.  The frills are in the location.  It's on the subway line, two grocery stores without ever having to go outside, downtown... really perfect for getting around quickly.  Really enjoyed my time there.","location:positive, frills:positive, location:positive",1,1,-1,-1,-1,-1
45399,"This is an older building so this bachelor  is much bigger than you would find in a newer construction.  The beauty of the place is the location.  No need to go outside to get to the subway, supermarket, coffee shop, and key amenities.  There is some construction that gets started fairly early, but it didn't bother me.  Sam was a great host, non-intrusive, yet available for everything that I needed.  Perfect place for me and I will be back.","location:positive, place:positive",1,-1,-1,-1,-1,-1
45399,Great place! The host was very kind and helpful and made the whole process easy. The location was great as well and the view was better than expected.,"host:positive, location:positive, view:positive",1,-1,-1,-1,1,-1
45399,Sam is perfect host. Very cooperative.Apartment is located in heart of downtown.Provided all amenities as mentioned in airbnb . Thanks Sam for everything you did for us during our long stay.will stay again and again.🙏,"host:positive, amenities:positive",1,-1,-1,-1,1,-1
45399,Is a really nice and comfort place！If you wanna taking some time walking on downtown TRT I will really highly recommend to you stay here！The host is really friendly and the room is really clean！！！just by walk 5min you will get the Eaton centre，Dundas Square and the subway station！many convenience shop around here！Cozy place！,"host:positive, room:positive, Eaton centre:positive, Dundas Square",0,-1,1,-1,1,-1
45399,"This unit is a prime location with every amenity you can imagine. You have a subway station, two grocery stores, a liquor mart, many many restaurants, a world class gym (that requires payment), and other shopping right out the door. In fact you don’t have to leave the building at all. The only issue is that this unit needs to be cleaned. Deep cleaned. It is dirty. There is a permanent smell and it’s gross. I stayed for three weeks and still enjoyed my stay however it’s not a place I would have invited friends back to. A good full clean - walls, kitchen, windows, screens, etc. will do the trick. Host was great, responsive and kind.","location:positive, location:positive",1,-1,-1,-1,-1,-1
45399,I would recommend this place to others searching for a place. It is in a great location and the host was great to communicate with.,"location:positive, host:positive",1,-1,-1,-1,1,-1
45399,깨끗하고 안락하며 지하에 대형슈퍼 등 편의시설이 있어 매우 편해요. 저녁에 장보고 들어가면 됩니다. 호스트도 매우 친절해요. 다시 가도 또 가고 싶네요.,noaspectterm:none,-1,0,-1,-1,-1,-1
45399,"This is a great place to stay! Clean, great location and it’s attached to the subway system, a grocery store, Starbucks and more! Super convenient. Nice view and it’s stocked with everything you need! Even shampoo, conditioner etc. The host is very quick to reply whenever you may need him and is super friendly and helpful. 5 stars! ⭐️ ⭐️ ⭐️ ⭐️ ⭐️","location:positive, location:positive, Starbucks:positive, host:positive",1,1,-1,-1,1,-1
45399,Great location and accommodating host!,"location:positive, host:positive",1,-1,-1,-1,1,-1
45399,Good,noaspectterm:none,-1,0,-1,-1,-1,-1
45399,"La ubicación es extraordinaria, además abajo hay un supermercado, cafeteria, tienes de todo ahi mismo, además tiene conexión directa con el subway. Muy recomendable para viajes cortos o prolongados.","ubicación:positive, cafeteria:positive, tienes de todo",-1,0,-1,-1,-1,-1
45399,"Great location, no surprises and very helpful. I would definitely recommend.",location:positive,1,-1,-1,-1,-1,-1
45399,"Good sized bachelor suite at very convenient location. Kitchen and wares available. Groceries, Subway, and food court are an elevator ride away, no need to go outside. Gym and laundry on the same floor.  Ryerson is a block away, UHN hospitals are a 7 minute walk.","location:positive, kitchen:positive, wares:positive, Groceries:positive",1,1,-1,-1,-1,-1
45399,"The location , everything is good but the host is terrible. I stay for a month and when i leave he expect me to clean his place to be spotless also instead of talk it out to me he scammed me $500 cash when I said I need to stay few more days he waited till I went out and throw my stuffs on the street and when I come back to talk to him he called sercurity on me. I did pay for cleaning service so his reason saying that I didn’t clean his place is unacceptable. I’ll file complain about his behaviour and get my money back.","location:positive, host:negative",1,-1,-1,-1,0,-1
45399,check in was issue and the room is not cleaned up as the paint is peeling everywhere and the window were not cleaned. overall good location.,"check in:negative, room:negative, paint:negative, window:negative",-1,0,0,0,-1,-1
45399,Stayed at this location for 2 months. It was perfect for me as I was finishing school and the location made it easy for me to walk to anywhere I needed. Everything is at an arm's reach when it came to shopping or exploring. The host was super respectful and kind and was always available for communication if I needed them. I would definitely recommend staying here if you're visiting Toronto and would stay here again. 10/10,location:positive,1,-1,-1,-1,-1,-1
45399,"Urbano was very communicative and any issues, concerns and questions were answered swiftly.  The location is close to everything that mattered.  Our experience was certainly made well by Urbano.",location:positive,1,-1,-1,-1,-1,-1
45399,"Very responsive host, was able to help with all of my requests.",host:positive,-1,-1,-1,-1,1,-1
1030061,"Michelles place was absolutely stunning. The pictures do not justice to how nice it is. Michelle was always available for communication and made everything very easy and comfortable, she left clear instructions and suggestions for places to check out which was very helpful. Her location is prime and easy to get to anywhere from there. We had no troubles what so ever and felt at home at her wonderful place. Thank you Michelle for everything. We will definitely contact you again if your place is available for our next stay in the city! ","place:positive, location:positive",1,-1,-1,-1,-1,-1
790887,"Great stay with Robert, we arrived before he was home but it was super easy to get the keys and let ourselves in. Apartment was lovely and clean, fantastic bed, nice views from the rooftop. Only had a very brief stay but would definitely stay with Robert if we get the chance to visit Toronto again.","apartment:positive, bed:positive, views:positive",1,-1,1,-1,-1,-1
790887,"Robert was an excellent host! Very friendly, offered to cook meals, etc. The location is prime. It is right beside a TTC station, many restaurants and shops within walking distance. The condo apartment was very clean, cozy and modern. Would definitely recommend Robert and his apartment. ","location:positive, host:positive, meals:positive, location:positive",1,1,-1,-1,1,-1
790887,"Perfect stay, Robert is kind, generous, a great person, gave us a late check out, has an extremely comfy bed.","stay:positive, person:positive, bed:positive",-1,-1,1,-1,1,-1
790887,"Our stay at Robert’s place was great! The apartment is in a great location next to the Wellesley subway station. The bedroom is clean and comfortable. Rob was an excellent host, he’s very social and offers food and drinks and the coffee was great in the morning.","place:positive, location:positive, food:positive, drinks:positive, coffee:positive",1,1,-1,-1,-1,-1
1030061,"Michelle es très accueillante et nous explique très bien comment fonctionne le vas et viens , très gentilles et disponible pour quoi que se sois.","Michelle:positive, vas:positive, viens:positive",-1,1,-1,-1,1,-1
1030061,The apartment was just like the pictures and easy to find.  It was also in a great location.  I would stay with Michelle again.,"location:positive, apartment:positive",1,-1,1,-1,-1,-1
1030061,Michelle's place was more then what we were expecting. She replies to messages in an on time manner and provided us with a few options for when we arrived. As first time users on Airbnb she made the experience amazing and one we will be using again. Her place was exactly what we were looking for and very centrally located. We will be recommending it to all out friends! :),place:positive,1,-1,-1,-1,-1,-1
1030061,"Michelle was a great host, we were able to contact her whenever we needed assistance. Her directions and instructions are easily understood. The condo is beautiful!","host:positive, instructions:positive, condo:positive",-1,-1,1,1,1,-1
1030061,"There was a bit of a problem getting the key to her place but Michelle was so quick to respond to my messages, questions about our stay and got me into her place quickly. She left instructions on the counter, a parking pass and had a beautifully decorated place. The bed was comfy and I had an amazing sleep. Location was also great with walking distance to many places to eat, grab a coffee and a dog park right next door!  I would definitely stay here again and only wish I could thank Michelle in person for making our downtown stay so enjoyable. ","place:positive, bed:positive, location:positive, place:positive",1,-1,1,-1,-1,-1
1030061,Always replied to emails promptly. Went out of her way to check-in on us. Left us gifts upon arrival. ,"check-in:positive, gifts:positive",-1,1,-1,1,-1,-1
790887,"An absolutely great host. Clean, stylish place with a beautiful view of the heart of the city. Has an adorable and well behaved doggo and an incredibly friendly community of neighbours in the building. Truly a welcoming experience, I would recommend Robert to anyone!","host:positive, place:positive, doggo:positive, community:positive",1,1,-1,-1,1,-1
790887,"Well located, great view, with everything necessary for our visit. But the best is your host, Robert is a great human being ... a super host.","view:positive, host:positive",1,-1,-1,-1,1,-1
790887,"We stayed for 2 nights of the coldest weekend on record, but the cold was no contest for Robert's warm hospitality and cozy fireplace! Robert and his adorable doggie Rufus were amazing AirBnB hosts. The accommodations were perfect for us - great/extremely convenient location, bright, comfortable, and clean. Robert was quick to respond to our messages and made it easy for us to come and go as we pleased. Robert was a very gracious host - giving us our space when we needed it, and making us feel right at home from the second we arrived. We thoroughly enjoyed the time we spent chatting with Robert too ... and loved his play lists! :o) We had a great time and wouldn't hesitate recommending this AirBnb.","accommodations:positive, location:positive, cozy fireplace:positive, hosts:positive",1,1,-1,1,1,-1
790887,This was our first time using airbnb.  I have a feeling that a very high standard was set! Robert was as caring and helpful as a human being could possibly be.  An incredible musician as well! We'll definitely be coming back anytime we're in Toronto.,airbnb:positive,1,-1,-1,-1,-1,-1
790887,"Robert was a great host - very willing to help in any way he could.  Place was comfortable, close to everything and Rufus was very friendly ;-)","host:positive, place:positive",1,-1,-1,-1,1,-1
790887,Robert was a very gracious host. very accommodating and hospitable. respects your preferences. would definitely room again!,"host:positive, room:positive",-1,-1,1,-1,1,-1
790887,Really nice host and great location,"host:positive, location:positive",1,-1,-1,-1,1,-1
790887,"Robert was unbelievably amazing. I came up for an event that was cancelled upon arrival and he could not have been more courteous and welcoming! He took me around, cooked for me and made me feel completely comfortable and at home. Hoping he will come visit me in Miami some time! I would highly highly recommend staying at Roberts!",noaspectterm:none,-1,0,-1,-1,-1,-1
790887,Nous avons grandement apprécié notre séjour. Nous avons l'intention d'y retourner.,séjour:positive,-1,1,-1,-1,-1,-1
790887,I am giving you five stars of all them LOL 100% sure I will be back soon!! Thanks Robert! I love the apartment and everything there. Thanks for the tea and dogs are really really really cute!,"apartment:positive, tea:positive, dogs:positive",-1,1,1,-1,-1,-1
790887,"Rob is great!  And so is  his clean, inviting and cozy apartment.  I recommend staying with Rob, who truly is a great host!","host:positive, apartment:positive",-1,-1,1,-1,1,-1
790887,Robert was a wonderful host! The room and the apartment were both very clean. He did his best to make sure that we were comfortable and had everything we needed to make our stay  the best possible. I would definitely recommend this place to anyone who needs a convenient place to stay in the city and I personally can’t wait to stay there again the next time in town.,"room:positive, apartment:positive",-1,-1,1,-1,-1,-1
790887,Great,noaspectterm:none,-1,0,-1,-1,-1,-1
790887,Robert is friendly. The apartment is Clean and tidy! Nice place!,place:positive,1,-1,-1,-1,-1,-1
790887,"Robert est l'hôte parfait . Arrivée facilitée par ses données précises , accueil convivial accompagné d'un verre de vin, conseils et recommendations a volonté , le petit déjeuner agréablement partagé avec lui avant un tour du toit-terrasse et un chaleureux au revoir . Un déco sympa, moderniste, vue plongeante sur la ville, avec en fond sonore du joli piano jazz. La chambre et salle de bain sont correct et simple. Notre hôte partageait les lieux avec nous. Excellent rapport qualité-prix.  A côté du métro en pleine centre ville. Je recommande vivement un séjour chez Robert pour sa grande convivialité !","hôte:positive, séjour:positive",-1,1,-1,-1,-1,-1
790887,The location is perfect and the room is very clean！Landlord is very friendly as well ~Everything's Great！,"location:positive, room:positive, Landlord:positive",1,1,1,-1,-1,-1
790887,Robert was great. Very nice place on Yonge. It was clean and very friendly. Probably use again. Highly recommend!,place:positive,1,-1,-1,-1,-1,-1
790887,Robert was a great host and an excellent movie partner. Definitely a place and host to recommand in the area,"place:positive, host:positive",1,-1,-1,-1,1,-1
790887,"Robert was the best AirBnB host I‘ve ever had! He was super friendly, really helpful, gave us great advices on nearby restaurants and attractions and it was overall a lot of fun! I would definitely recommend his place if you want to visit Toronto, its a really beautiful apartment in a central area, and Robert is amazing!","host:positive, place:positive",1,-1,-1,-1,1,-1
790887,Robert was a fantastic host with a beautiful place in a great location right next to the TTC. Felt at home!,"place:positive, location:positive",1,-1,-1,-1,-1,-1
790887,"Robert is a great host, he's very flexible, comprehensible, but most of all a great person I loved to talk to. I had to drop my stuff off early before checking in as I had other things to solve and that was not a problem for him. He sent me messages to check in and the first day he offered me a delicious, so tasty dinner. He always came with very nice suggestions and proposals. He's a very good cook, his omelet for breakfast was a kill, so tasty, and his coffee was pretty good. He  handsomely takes care of his guests.","host:positive, dinner:positive, cook:positive, omelet for breakfast:positive",-1,1,-1,-1,1,-1
790887,"Great place!! Loved staying here. The host was great and thoughtful. The place was awesome, clean, conveniently located, and a great deal for the price. Highly recommend it to everyone.","host:positive, place:positive, price:positive",1,-1,-1,-1,1,1
1030061,Michelle was great! The condo was so cute inside and looked just like the pictures. She made sure to give detailed instruction befor I arrived and they were very useful because I did not have service right away on my phone when arriving to reach her. I did not need to reach her for anything extra. Everything was provided. The location was close to everything! I would definitely stay there again! ,"condo:positive, service:positive",-1,-1,1,1,-1,-1
1030061,The place was great! Beautiful and spacious. Had an amazing weekend. ,place:positive,1,-1,-1,-1,-1,-1
1030061,"It could not been better! Everything was easy and the communication with Michelle was also fantastic. The condo is cozy and homey. It is very close to the CN-tower and perfekt if you just stay for a weekend like us, because you can still see a lot. ","condo:positive, communication:positive",-1,-1,1,1,-1,-1
1030061,Loved this spot. Very homie. Perfect for a couple. Great location. Very pleased over all.,location:positive,1,-1,-1,-1,-1,-1
1030061,Michelle is such a great host and her location is so amazing. Love the apartment decoration and the process was smooth!! Great price!! Great Host!! You are gonna love how fast and easy of the check in and check out!! ,"location:positive, price:positive, Host:positive",1,-1,-1,-1,1,1
1030061,Michelle was very helpful and accommodating. I highly recommend staying here. It's very close to anything you need and very quiet considering it's downtown. ,Michelle:positive,-1,-1,-1,-1,1,-1
1030061,We had a great stay at Michelle's place. Convenient location and she was quick to respond & extremely helpful.,"location:positive, place:positive",1,-1,-1,-1,-1,-1
790887,Robert is super-responsive and very welcoming.  His listing is exactly as described. It's right next to the Wellesley metro station so it was very convenient for us to move around. The shower was one of the best things in the apartment. We checked out but wanted to roam around the city and collect our luggage later at night but he arranged for our luggage to be stored in the luggage room at the reception. I would definitely stay again.,"shower:positive, room:positive, reception:positive",-1,1,1,1,-1,-1
790887,Rob was a great host and we really appreciated that he was able to host us with our dog. Prime location.,location:positive,1,-1,-1,-1,-1,-1
790887,"Robert was absolutely amazing; imagine the most hospitable, kind, and funny person - Robert tops whatever you’re thinking with the added bonus of an angelic voice. He helped us have the best possible time and was so considerate. Don’t pass up on having him as a host! I almost considered writing a mediocre review so that other people wouldn’t want to stay there and I could have this AirBNB all to myself. Love you Robert!",host:positive,-1,-1,-1,-1,1,-1
790887,Robert was such a genuine and friendly person. He made us feel so at home and not to mention his fantastic taste in music and home decor! We would not hesitate to stay with him if we’re ever in Toronto again!,"Robert:positive, music:positive, home decor:positive",-1,-1,1,-1,1,-1
790887,"Would def recommend it, amazing place with great host rob is very sociable person. The place in the heart of the city","host:positive, place:positive",1,-1,-1,-1,1,-1
790887,I read some of the comments in the review before arriving and i was like it maybe exaggerating. Once here i noticed Robert is truly a 5 star and a great place and i would definitely come back and what a great soul. Anybody having this place will not only appreciate the place but also Rob and his hospitality as well.,"place:positive, place:positive",1,-1,-1,-1,-1,-1
1030061,"The apartment is great and I felt at home. Michelle is a nice host, and even though we had a small misunderstanding I think we ended up solving it pretty well.","apartment:positive, host:positive",-1,-1,1,-1,1,-1
1030061,Lovely apartment in a good location. Michelle was a fantastic host,"location:positive, host:positive",1,-1,-1,-1,1,-1
1030061,"The apartment's property management does not allow Airbnb or short term leases. The host did not tell us about it before our reservation. We came to know about it when the property management put a notice that they will take action against any Airbnb tenants. We had to cut short our stay from 4 months to 1 week.  We got out of the place fearing forced eviction. When we tried to contact out host about the matter, she replied with an extremely careless & casual attitude after almost a day had gone by. Instead of talking to property management to resolve the issue, she  asked whether we would be willing to sign a one year contract. For those renting this place through Airbnb, do it at your own risk - I myself don't think it is worth taking the risk for the amount of rent","host:negative, rent:negative",-1,-1,0,-1,0,-1
1030061,"Michelle is an absolute sweetheart! Not only is she super cool, she was responsive and so patient with my copious email enquiries. And I didn't even need a thing after I arrived since all facets were already well-planned by Michelle. The entire stay was totally smooth. The condo looks as fabulous in-person as in the photos, and I loved how it's flooded with an abundance of natural light. The bed is sooo comfortable, and the kitchen is very well-equipped. The building itself is properly maintained, incredibly quiet, and full of respectful, working professionals. Management and building staff are extremely nice. So unless you're the type to throw a raging kegger in the condo, you're not going to have any issues in the building. And of course, the location is just amazing since it's completely central to everything. I really, really loved my stay and my interactions with Michelle! This superlative experience is the gold standard by which I'll measure all future Airbnb hosts.","condo:positive, management:positive, location:positive",1,-1,1,1,-1,-1
1030061,Great one bedroom condo in prime location.  Amazing value and a great host.  Highly recommend.,"value:positive, host:positive",-1,-1,-1,-1,1,1
1030061,"Loved the location, building security was super nice, amount of space that the unit offered, and Michelle is awesome! Very easy to communicate with and friendly, would 10/10 recommend this to anyone looking to put themselves in the middle of the city to experience what it has to offer, or for a quiet solo work environment. No complaints over here 🙂","location:positive, building security:positive, space:positive, unit:positive",1,-1,1,1,-1,-1
1030061,Michele is an excellent host with easy availability to sort out the logistics and general help. The apartment is also as described with a warm feel and excellent location.,"host:positive, location:positive",1,-1,-1,-1,1,-1
1030061,"Amazing place and great location!!! Michelle is an awesome host,  very easy to reach  and super helpful!!!","place:positive, location:positive",1,-1,-1,-1,-1,-1
790887,"Great dude, great spot.  Rob was extremely accommodating and made my stay as enjoyable as possible.  If you're looking for a great location and an even better host, Rob has you covered.","location:positive, host:positive",1,-1,-1,-1,1,-1
790887,"Host Rob is an warm and friendly person. If you come to Toronto for something fun and interesting, the location will be more than perfect. I stayed one night at his place for Bluejays' game. He generously helped me to park my car in the indoor parking lot of his apartment, gave cups of coffee, glasses of wine. I really enjoyed all the talks with you!","location:positive, place:positive",1,-1,-1,-1,-1,-1
790887,"Robert is an extremely gracious and personable host, very, accommodating. The location is extremely close to St Michael's College which is what I was looking for.","location:positive, host:positive",1,-1,-1,-1,1,-1
790887,Niceeee!,noaspectterm:none,-1,0,-1,-1,-1,-1
790887,"We highly recommend the Robert's place. Great location and wonderful host, his hospitality and kindness are remarkable ","location:positive, host:positive, hospitality:positive",1,-1,-1,-1,1,-1
790887,"I arrived quite early and Robert was very accommodating from the minute I arrived by taking my luggage for me and keeping things ready while I stepped to explore Downtown. He kept me informed throughout. As soon as I entered his apartment, the artwork and the entire set up made me feel welcome. When I entered the room, I found that he had cooled the room and made it the perfect space to step into after a day spent in the sweltering sun. That put a smile on my face. What’s extraordinary is Robert’s initiative to make you feel included. It goes without saying that Roberts’s a great host! He’s warm and friendly and at the same time will give you your private space. His place is cozy, comfortable and at walkable distance to Eaton centre and other places to explore in Downtown Toronto. I thoroughly enjoyed the laughter, chatter and his diverse taste in music. If you’re lucky, he’ll even play the keyboard and sing a wonderful song for you!","host:positive, place:positive, music:positive",1,-1,-1,-1,1,-1
790887,"I had a blast in Toronto! Robert is an amazing host and his place is in a very great location. When I travel, I like a combination of relaxation, nightlife, tourism, and seeing the city through the eyes of a local. I was able to do all of these things and I will definitely book with Robert on my next visit to Toronto!","host:positive, place:positive, location:positive",1,-1,-1,-1,1,-1
790887,"Great Place in a very fun location! Robert is a fantastic host! Takes care of his guests, great at communicating and providing insight on what Toronto has to offer! Would definitely stay here again! Highly recommend!","location:positive, host:positive",1,-1,-1,-1,1,-1
790887,"Robert is super friendly and welcoming. His place is centrally located; 5 minute walk to all the designer flagship stores of Bloor st, 15 min walk to the Eaton Centre, surrounded by amazing restaurants. It is also conveniently located right next to the subway station.","place:positive, restaurants:positive",1,-1,-1,-1,-1,-1
790887,"Robert's place was great for our needs. Robert himself was really friendly and welcoming. The apartment is located in good area right beside subway so if you have long connection in Toronto Pearson's airport the commute is super easy, you can also grab a Starbucks on your way to subway as it's on the ground floor of Robert's apartment building. Thanks again for hosting us!","place:positive, area:positive, subway:positive",1,1,-1,-1,-1,-1
790887,Robert was a great host. He let us drop our bags before check in time and gave us great advice on local things to do. His apartment has amazing views of the city.  ,"host:positive, check in time:positive, views:positive",1,-1,-1,1,1,-1
790887,Notre séjour a été des plus agréable. Robert est un hôte exceptionnel. C'est notre deuxième séjour et pas le dernier.,"séjour:positive, hôte:positive",-1,1,-1,-1,-1,-1
790887,"Highly highly recommended. Not only is Robert an amazing host, the location is perfect and the place is super stylish with an amazing view","host:positive, location:positive, place:positive, view:positive",1,-1,-1,-1,1,-1
790887,Robert was the best host ever i couldnt have asked for better. He gave great tips of places to go.his space is amazing and the location was great. Loved it thank you so much robert.,"host:positive, space:positive, location:positive",1,-1,1,-1,1,-1
790887,Truly worth every dollar and very friendly warm host who makes you feel like your staying with family,host:positive,-1,-1,-1,-1,1,-1
790887,"Robert est un hôte très attentionné et généreux. Mon amie et moi avons été accueillies comme si nous étions des amis de longues dates. Robert sait comment mettre les gens à l'aise. Il est aussi de très bons conseils pour les restos du quartier et pour se repérer en ville. De plus, son appartement est super bien situé. J'espère y retourner un jour!","hôte:positive, accueillies:positive, hébergement:positive",-1,1,-1,1,-1,-1
790887,"Rob and his place are great! The location is amazing and the space is super stylish. Rob is extremely hospitable and we had a great time hanging-out with him. He is super knowledgeable about the area. Also, his dog is just so adorable and precious. Highly recommended.","location:positive, space:positive, dog:positive",1,1,1,-1,-1,-1
790887,"Good company , enjoyed Roberts friends.  ",company:positive,-1,-1,-1,-1,1,-1
790887,"located in a very good area, and great hospitality!","area:positive, hospitality:positive",1,-1,-1,-1,1,-1
790887,You could not ask for a more accommodating host. A great location from which to explore Toronto either on foot or subway. Responded very fast to all communication with a comfortable bed too. Would definitely stay again.,"host:positive, location:positive, bed:positive",1,-1,1,-1,1,-1
790887,Rob is just wonderful. Stay at his place ,noaspectterm:none,-1,0,-1,-1,-1,-1
790887,"Robert is a friendly, hospitable, helpful and wonderful host! His place is perfectly located in Downtown Toronto with quick access to the subway, local shops and cafe.  Highly recommend to anyone who is planning a short stop over or holiday in Toronto. ","host:positive, place:positive, Toronto:positive",1,-1,-1,-1,1,-1
790887,"Robert is an ideal host. He has a beautiful place in an ideal location. He is proactive, communicative and a great guy. I would definitely stay again and  recommend to my friends.","host:positive, place:positive, location:positive",1,-1,-1,-1,1,-1
790887,"Robert is super helpful, great location close to everything.  ",location:positive,1,-1,-1,-1,-1,-1
790887,Robert is an amazing host! Really helpful and friendly. Always made sure we had what we needed. Would definitely come back again!,host:positive,-1,-1,-1,-1,1,-1
790887,"Robert is so kind and gracious. His place was well kept, and he was very accommodating for myself and my friend. We stayed only briefly, but my next trip returning to Toronto I will be looking to stay with Robert again!",place:positive,1,-1,-1,-1,-1,-1
790887,Robert's place is at a fantastic location and there's lots to do near his place and you'll have easy access to the subway station as well. Robert is super kind and very accommodating. He made sure I had everything I needed and offered coffee and breakfast in the morning. I couldn't have asked for a better host during my stay in Toronto.,"location:positive, coffee:positive, breakfast:positive",1,1,-1,-1,-1,-1
790887,"Robert was a superb host who goes out of his way to make you feel at home. The location can't be topped, close to anything you could possibly want. Highly recommended place to stay!","location:positive, place:positive",1,-1,-1,-1,-1,-1
790887,"Great location, and Robert was very accommodating like other reviewers have said. He was quick to help us find great places to eat and suggested other things we can do during our short stay. And the apartment was cool. Highly recommended.","location:positive, place:positive, eat:positive, recommendations:positive",1,1,-1,-1,1,-1
790887,Robert is very social. He made us feel very comfortable. Nice and clean. Good location. Maybe little noisy at times. We enjoyed our stay.,location:positive,1,-1,-1,-1,-1,-1
790887,"Robert was a great host, very warm and friendly,  his place is quite stylish, he even offered to cook breakfast for us, we definitely recommend his place","host:positive, place:positive, breakfast:positive",1,1,-1,-1,1,-1
790887,This is my second time in less than a year to stay at Robert's. As always he was an amazing host and so welcoming to my friend and I! Such a sweet heart!,host:positive,-1,-1,-1,-1,1,-1
790887,A very good location. Not very expensive. convince for shopping and subway and some food.,"location:positive, shopping:positive, subway:positive, food:positive",1,1,-1,-1,-1,-1
790887,Robert replies super fast and a great host. The location is great with everything walking distance,"location:positive, host:positive",1,-1,-1,-1,1,-1
790887,"A very nice living experience. Can go upstairs to use the gym. Although the flat is near the city centre, there's no loud noise. The host Robert is very nice and has music talents. People love music may have a lot to chat with him.","living experience:positive, gym:positive, host:positive",1,1,-1,-1,1,-1
790887,"You will love this place! Amazing location and a great price. Robert is an amazing person, a great host, and now a friend of my girlfriend and I. Will 100% be going back to visit and stay with him again. He has great stories and great knowledge of the area.","location:positive, price:positive",1,-1,-1,-1,-1,1
790887,"Bright, comfortable place in a great location. Rob was a lovely host.","place:positive, location:positive, host:positive",1,-1,-1,-1,1,-1
790887,"A beautiful space and a gracious host. Timely communication, recommendations for economical places to eat. Overall I felt like I was visiting a friend. Thank you!","space:positive, host:positive, recommendations:positive, places to eat:positive",1,-1,1,-1,1,-1
790887,"Robert is an excellent and thoughtful host, anticipates your needs and is fantastic at making you feel at home. No ""awkwardness"" at Robert's.",host:positive,-1,-1,-1,-1,1,-1
790887,Robert is simply the best host I have ever met... you definitely want to stay at his place over any place in Toronto,"host:positive, place:positive",1,-1,-1,-1,1,-1
790887,"Needless to say, the location of this apartment is absolute prime. It is extremely easy to get around town. Best money for value! And of course a big thank you to Robert! He is definitely the best host we’ve ever had so far. He was super friendly and very helpful. His efforts definitely made us feel at home right away.  I wish all the hosts were exactly like him:-)","location:positive, host:positive",1,-1,-1,-1,1,-1
790887,"Robert was a great host— super sweet, friendly, and hospitable. We felt very at home in his place and he made sure to go out of his way for my friend and I to feel welcomed. Definitely recommend his place to others!","host:positive, place:positive",1,-1,-1,-1,1,-1
790887,this place was beautiful and at an amazing location. Robert was super friendly and easygoing.,location:positive,1,-1,-1,-1,-1,-1
790887,"Robert is a very warm host and has many interesting friends coming by. They share with me some quite good food. So sad that I was so occupied by work so that I couldn't hangout with them more. The rooftop is quite nice, by the way.","host:positive, food:positive, rooftop:positive",-1,1,-1,-1,1,-1
790887,"Super friendly host, great location, had a great stay!","host:positive, location:positive, stay:positive",1,-1,1,-1,1,-1
790887,Definitely one of my best Air BnB experiences. Centrally location in a very convenient neighbourhood in Toronto. Clean and cozy apartment with nice city view. Rob has such a brilliant personality and open-mindedness that his hosting made me feel like home. Highly recommended for solo travellers!,"location:positive, host:positive",1,-1,-1,-1,1,-1
